time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,drag_x,drag_y,drag_z,density,pressure,temperature,latitude,longitude,altitude
32695.0,-1794955.066946799,4514190.182108419,5370295.422574716,-7169.401563447901,-1140.497155760509,-1601.594628723147,0.9996522940490461,-1.125003191944095e-05,-0.02084536525324907,0.01614811516477549,4.327610288292068e-06,7.677100401482676e-07,1.232578775707647e-06,8.722689435908928e-15,1.344305689213678e-08,1083.484966212038,47.867559941374026,-24.918129024655965,870536.4128290471
32710.0,-1905850.000525469,4495944.54590598,5344793.518244199,-7139.34907139542,-1213.662814542253,-1688.825464557535,0.999651626331062,-1.1259365872308e-05,-0.02086558530339546,0.0161633287671949,4.407597571794986e-06,8.253970400951752e-07,1.317644738938656e-06,8.771800857696024e-15,1.347575926536778e-08,1081.616755983772,47.583945139207344,-23.692513369808637,868654.642110345
32726.0,-2023371.914493202,4475278.975090969,5316165.169353152,-7105.356542210191,-1291.277674134612,-1781.29287224655,0.9996509148306517,-1.126930200775482e-05,-0.02088710985821454,0.01617952388097034,4.490700461276319e-06,8.887793341240508e-07,1.410952179216724e-06,8.8246617503845e-15,1.351092907703136e-08,1079.623655819604,47.26616866864147,-22.402886185593132,866663.153055328
32742.0,-2136780.754611593,4454018.345391069,5286949.89415004,-7070.42620318794,-1366.251919086026,-1870.546937398234,0.9996502241976785,-1.127893704037378e-05,-0.0209079821393132,0.01619522822250313,4.57140055825003e-06,9.540422062875517e-07,1.506867832001774e-06,8.878013575290881e-15,1.354640126963661e-08,1077.631018283194,46.94271811711035,-21.169504255011873,864741.1920004291
32758.0,-2246098.474901509,4432281.001811917,5257289.646637875,-7034.747491381841,-1438.592569088602,-1956.602154320928,0.9996495544961287,-1.12882709708799e-05,-0.02092820214801482,0.01621044179281866,4.64958041116326e-06,1.021153712171544e-06,1.605341659606842e-06,8.9318539997402e-15,1.358217904186372e-08,1075.639636668943,46.615313605758864,-19.991330679071307,862890.2166554565
32773.0,-2351349.93905646,4410178.872121824,5227318.552282147,-6998.499757367416,-1508.30896316239,-2039.475500275242,0.999648905787989,-1.12973037999669e-05,-0.02094776988560348,0.01622516459291188,4.720480200778209e-06,1.085718730200056e-06,1.699936067092377e-06,8.982768780840408e-15,1.361599865915557e-08,1073.774528210397,46.285578642446204,-18.86307994917291,861107.8163315328
32788.0,-2452564.115057751,4387820.955278937,5197167.0744265,-6961.857869173577,-1575.413331121288,-2119.18730473106,0.9996482781332467,-1.130603552830699e-05,-0.02096668535332388,0.01623939662374714,4.788963639111941e-06,1.151846792129188e-06,1.796683150694266e-06,9.034102502448492e-15,1.365008546682465e-08,1071.911778541396,45.9550421561355,-17.787773461474096,859393.4245348554
32809.0,-2605087.13904218,4352046.931816355,5149221.491375588,-6903.271701390891,-1676.651507083533,-2239.339071437082,0.9996473247590705,-1.131928365574928e-05,-0.02099538466120354,0.01626099003245014,4.880594670543838e-06,1.246987673300924e-06,1.935646726847721e-06,9.106657564293342e-15,1.369824820162218e-08,1069.308962130931,45.43196735690066,-16.174164538914074,856812.4952145349
32825.0,-2711753.901128467,4325509.559349759,5113860.3651485,-6859.840060788719,-1747.536407951185,-2323.388889590246,0.9996466522888005,-1.132861755494741e-05,-0.0210156046118474,0.01627620355779772,4.946935096979835e-06,1.321426277674578e-06,2.044193345982056e-06,9.162460108257325e-15,1.37352796560555e-08,1067.330617425799,45.04824046431062,-15.060812588294203,855009.2722434523
32839.0,-2807507.33218828,4300596.689147475,5080802.806520004,-6819.084846329779,-1811.228752969802,-2398.854297990468,0.9996460443457549,-1.133704816733904e-05,-0.02103386778150038,0.01628994479753511,5.002414896556701e-06,1.387902046415172e-06,2.141002228010889e-06,9.211644474826483e-15,1.376791177834979e-08,1065.603476017333,44.691145237259114,-14.066549938509446,853388.3105588062
32853.0,-2902681.609501449,4274796.680592419,5046694.500956514,-6776.893585955296,-1874.592346544232,-2473.876837514817,0.9996454358801595,-1.13454787738044e-05,-0.02105213094015822,0.01630368602875717,5.055414538748104e-06,1.455594333388206e-06,2.239465139768622e-06,9.26114945155484e-15,1.380074941232937e-08,1063.880397226759,44.3243175034951,-13.084899191076651,851781.4983236622
32866.0,-2993886.980282552,4249078.524485142,5012810.639751441,-6734.849386479458,-1935.367246172194,-2545.783238351389,0.9996448486505894,-1.135360828156502e-05,-0.02106974183272765,0.01631693649365,5.102338470116942e-06,1.519508860270006e-06,2.332327919611605e-06,9.307393512566012e-15,1.383141699858514e-08,1062.284364321991,43.96158671992149,-12.14818657437475,850239.3720158217
32880.0,-3081170.045945677,4223540.040443855,4979267.642536501,-6693.110044560759,-1993.578098285213,-2614.60830040983,0.9996442827110328,-1.136143669122989e-05,-0.02108670046033755,0.01632969619308802,5.150331504971337e-06,1.589442352907561e-06,2.433822584089166e-06,9.357476945998172e-15,1.386462225772447e-08,1060.57017730132,43.604127710602526,-11.26346520700243,848764.925624405
32901.0,-3220995.848399075,4180693.175402784,4923200.965142889,-6623.103124867858,-2086.933311340842,-2724.886361144676,0.9996433675491946,-1.137408257294643e-05,-0.02111409514639614,0.01635030799970676,5.217213523198604e-06,1.696398576426596e-06,2.588827612691172e-06,9.43311501029418e-15,1.391475092214559e-08,1058.008626505671,43.010241291639566,-9.850531092782932,846403.7870585686
32919.0,-3339652.439634035,4142413.488175583,4873309.285636205,-6560.576360963079,-2166.255404380122,-2818.488567710173,0.9996425821889737,-1.138492188948507e-05,-0.02113757628611079,0.01636797524721786,5.269487588752985e-06,1.789940682783547e-06,2.724181133797435e-06,9.498396151707174e-15,1.395799356608059e-08,1055.823064933332,42.485515925692454,-8.66194072836926,844400.9810987376
32935.0,-3444163.943316241,4107193.12733739,4827552.852492084,-6503.058715109392,-2236.199299747688,-2900.946725346365,0.999641883365831,-1.139455682926078e-05,-0.02115844839496844,0.01638367945535441,5.311898456489755e-06,1.874450643712308e-06,2.846301333182561e-06,9.556735013388765e-15,1.399661712649011e-08,1053.88872119774,42.00734478095517,-7.622727437674038,842637.584276855
32951.0,-3547740.661638089,4070858.057315988,4780482.857623603,-6443.730423406427,-2305.590686033913,-2982.679787795829,0.9996411838601774,-1.140419176125678e-05,-0.02117932048938003,0.01639938365230493,5.350376049862161e-06,1.960165520031847e-06,2.970007811424687e-06,9.615332930865286e-15,1.403538964699253e-08,1051.962745193456,41.51845546957826,-6.599670076643082,840890.5619184142
32975.0,-3704465.629108528,4013080.852342254,4705888.904669221,-6349.40721280458,-2410.729856006377,-3106.374213649255,0.9996401114194481,-1.14189452357837e-05,-0.02121128085591901,0.0164234306821825,5.400477697185687e-06,2.090826631996695e-06,3.158289604231249e-06,9.703638743997532e-15,1.409376914677051e-08,1049.090446672674,40.749802633591514,-5.0619651582242655,838249.1916822623
33000.0,-3858827.58581829,3952743.8611081,4628285.577518734,-6250.920726581287,-2514.453889707694,-3228.226564984072,0.99963903737842,-1.143369869203031e-05,-0.02124324118850138,0.01644747768576822,5.442605599797105e-06,2.229328689888039e-06,3.357493638117553e-06,9.796022903463888e-15,1.415476918137008e-08,1046.121125491564,39.95789843796687,-3.565266617465189,835647.0536351306
33017.0,-3967583.647344247,3908098.919829811,4571038.240997519,-6178.055365947404,-2587.636850529407,-3314.089764538496,0.9996382692264829,-1.144423686385849e-05,-0.02126606997667068,0.01646465410078248,5.4651918092403e-06,2.32473826093065e-06,3.494497703669455e-06,9.85899858153736e-15,1.419629956327988e-08,1044.115986041375,39.37862641517307,-2.5147318092455486,833814.207632984
33033.0,-4068942.165174247,3864839.111618408,4515694.860905674,-6107.455032325154,-2655.921106684116,-3394.120106197821,0.9996375442211156,-1.145417284587811e-05,-0.02128759424675012,0.01648084899405045,5.481845444555377e-06,2.415327694926219e-06,3.624415297809643e-06,9.918329917900063e-15,1.423538337265032e-08,1042.239646945643,38.82245409742018,-1.5406695392989986,832108.4803047478
33051.0,-4175153.508985787,3817732.979761036,4455562.967995118,-6030.581000547242,-2727.558524474677,-3477.988621739419,0.9996367744828801,-1.146471099953786e-05,-0.02131042300115579,0.01649802538292456,5.495125966243927e-06,2.518034787604483e-06,3.771518172589674e-06,9.9850890804828e-15,1.427930473150288e-08,1040.141836315596,38.22232974542074,-0.5291224618811786,830321.6349584665
33069.0,-4285950.010641043,3766579.063412353,4390408.389053542,-5947.104084140261,-2802.382267832269,-3565.483286767389,0.9996359598718096,-1.147585132322457e-05,-0.02133455623688671,0.01651618326508189,5.502509584885137e-06,2.621442643235581e-06,3.919418026867352e-06,1.005179447314464e-14,1.432312619628151e-08,1038.058385499632,37.57684984796749,0.5256077122068104,828456.3098418722
33087.0,-4386384.619524114,3718360.157247256,4329119.499212516,-5868.41838852411,-2870.293056048748,-3644.798647834846,0.9996352105058071,-1.148608836818798e-05,-0.02135673270660567,0.0165328688732324,5.503878070396527e-06,2.725399946024099e-06,4.06789448391013e-06,1.011837468505184e-14,1.436679480716595e-08,1035.98982202973,36.974042313629134,1.4719474003934292,826766.8709026389
33110.0,-4525862.857046432,3648336.35220401,4240318.186469145,-5754.1517178202,-2964.741627889577,-3754.949972210251,0.9996341512656405,-1.150054065188628e-05,-0.02138804063582829,0.01655642500421852,5.496699884639203e-06,2.858782978634062e-06,4.25808896390851e-06,1.020314856096375e-14,1.442228378445913e-08,1033.369140682755,36.10790445932976,2.791381409692586,824421.5347057143
33127.0,-4617305.697797279,3600403.365559891,4179659.943344789,-5675.933410545558,-3026.752250178424,-3827.16544058212,0.9996334442523974,-1.151017549787146e-05,-0.02140891257039283,0.01657212907741485,5.484845491418832e-06,2.957581274664391e-06,4.398741729527251e-06,1.026550301253145e-14,1.446301000073886e-08,1031.448894942108,35.52103603866924,3.6471541438172967,822884.4544270495
33144.0,-4715873.260189631,3546848.705035237,4112002.240029322,-5588.540869520123,-3093.676340538408,-3905.005226067618,0.9996326701751808,-1.152071360166922e-05,-0.02143174123208548,0.01658930539451737,5.467341389310621e-06,3.056398821177382e-06,4.539226180552006e-06,1.032752275064964e-14,1.450343691658529e-08,1029.543374875538,34.87084661846985,4.574768884388271,821229.0539573254
33161.0,-4812893.525360827,3492130.331881435,4042991.925075473,-5499.248191400523,-3159.635505189689,-3981.618858172054,0.9996318952814911,-1.153125169605717e-05,-0.02145456987627325,0.01660648169807019,5.444122598992746e-06,3.155087800597657e-06,4.679328912107862e-06,1.038913757361184e-14,1.45435140073873e-08,1027.652985966193,34.21229605766709,5.487062607762142,819598.1703563435
33187.0,-4951431.841454681,3410352.746410978,3940060.745116144,-5365.795842902821,-3253.973332465141,-4091.006370371848,0.9996307646890344,-1.154660718815923e-05,-0.02148783444071397,0.01663151000181866,5.397434178683082e-06,3.30542835601766e-06,4.892365653334349e-06,1.048242388732955e-14,1.460401397131691e-08,1024.791972825493,33.23836892811595,6.784699020338617,817272.5192308463
33213.0,-5089130.281475845,3324523.09051999,3832275.139414636,-5225.726675861466,-3347.925516930815,-4199.710980392444,0.9996296101431918,-1.156226374772433e-05,-0.02152175121314796,0.01665702902692408,5.337097286550352e-06,3.454551291022521e-06,5.103190300169032e-06,1.057432677769714e-14,1.466338558128915e-08,1021.968667813902,32.22871572774724,8.078659033785312,814960.8644502414
33231.0,-5182302.595889348,3263685.594855555,3756016.356513564,-5126.440532116455,-3411.607893164569,-4273.249678110835,0.9996288097864774,-1.157310289213667e-05,-0.021545232032876,0.0166746960267154,5.287277861090563e-06,3.556773100895827e-06,5.247414284327013e-06,1.063699651403841e-14,1.47037263021421e-08,1020.036870014215,31.52038450331548,8.95670987797856,813397.1721938197
33246.0,-5261089.346198739,3210386.232184318,3689297.258785035,-5039.454687464175,-3465.530669871889,-4335.42214454596,0.9996281198982515,-1.158243659181194e-05,-0.02156545161272414,0.01668990926499032,5.240718238071378e-06,3.641158375923745e-06,5.36628432502004e-06,1.068854587880938e-14,1.47368123602641e-08,1018.441650645689,30.904576808394456,9.703651115086998,812074.2117956197
33264.0,-5348409.451225483,3149214.617364167,3612823.031594346,-4939.619146612259,-3525.374783258364,-4404.313102201026,0.999627340222376,-1.159297463091245e-05,-0.02158828015400896,0.01670708548889892,5.178794345951973e-06,3.741288205467727e-06,5.507101437199372e-06,1.074951170565048e-14,1.477582088486003e-08,1016.545289557815,30.203044409541647,10.530396721970943,810610.3084055437
33279.0,-5424278.237285766,3094166.214389823,3544090.488906711,-4849.775378174271,-3577.442908192668,-4464.15420015986,0.9996266489704803,-1.160230831478003e-05,-0.02160849970442243,0.01672229870439412,5.122157034641083e-06,3.823648540539384e-06,5.62273073186741e-06,1.079950602379131e-14,1.480770368310661e-08,1014.980188944272,29.57633964948357,11.256174329021773,809336.7853689445
33297.0,-5508251.154246209,3031054.721936802,3465386.78780122,-4746.770307213146,-3635.154297198745,-4530.367986059009,0.9996258677549787,-1.161284633601785e-05,-0.02163132821244141,0.01673947490255874,5.048176384023372e-06,3.921006468479967e-06,5.759172095096778e-06,1.085844125093074e-14,1.484515562403604e-08,1013.120659377,28.862963110076286,12.059758968761495,807929.5228952719
33317.0,-5599677.851431966,2959552.812095082,3376338.560010459,-4630.069450116894,-3698.090646821618,-4602.432165212814,0.9996249962959405,-1.16245886913666e-05,-0.02165676567199254,0.01675861407869322,4.958330738697775e-06,4.027058039112994e-06,5.907476239610732e-06,1.092245641857572e-14,1.48856579200647e-08,1011.078755873209,28.06109398317391,12.94166528456162,806395.5554373013
33333.0,-5675249.25505913,2898103.372431541,3299905.832113102,-4529.77462419926,-3750.197102461216,-4661.97430326059,0.9996242581157173,-1.163452452130046e-05,-0.02167828965907475,0.01677480875291787,4.880715045277428e-06,4.110105338793636e-06,6.023359444879624e-06,1.09724661671969e-14,1.491715738568504e-08,1009.463945618487,27.37709282586002,13.680824325056975,805129.5811295332
33350.0,-5751365.245251293,2833900.832688626,3220139.825455989,-4424.985860293142,-3802.76085717792,-4721.919523781867,0.9996234968072497,-1.164476142815417e-05,-0.0217004658717264,0.01679149416210683,4.79272578034664e-06,4.196419278757532e-06,6.143547476387867e-06,1.10243442723854e-14,1.494968887648701e-08,1007.766750557377,26.667312520679534,14.430128466492256,803851.6785565317
33373.0,-5851488.200125138,2745636.575735385,3110624.301038364,-4280.924755534382,-3872.035749082908,-4800.725538811326,0.9996224655753115,-1.165861134666868e-05,-0.02173046895633507,0.01681406851864217,4.664768957137503e-06,4.30973637871657e-06,6.300905769449974e-06,1.109232040973311e-14,1.499206585608848e-08,1005.501478741351,25.69922394353592,15.4282100774925,802173.4890792985
33399.0,-5962699.629629325,2641999.516866141,2982238.656850241,-4111.775013163186,-3949.173269416524,-4888.186765942006,0.999621275668207,-1.167456884108408e-05,-0.02176503768971783,0.0168400780739323,4.508065266354494e-06,4.432545690902984e-06,6.470822314785174e-06,1.116585455360314e-14,1.503754170766063e-08,1002.984397978733,24.573288181846458,16.558951053762645,800310.6003515525
33421.0,-6049606.24475127,2556439.51328217,2876404.654582315,-3972.13301971652,-4009.604928970191,-4956.470342454638,0.9996203088962188,-1.168751547143165e-05,-0.02179308399062595,0.01686118014278742,4.365778523682427e-06,4.531640368512011e-06,6.607380647921535e-06,1.122511489003033e-14,1.507386422495738e-08,1000.891450763534,23.651985721481566,17.456659402322018,798855.1197710223
33437.0,-6112318.039827273,2491934.108854566,2796704.683848351,-3866.857255371269,-4053.302708682884,-5005.703283815476,0.9996195886381948,-1.169715016373532e-05,-0.02181395563898321,0.01687688399449267,4.256899275790965e-06,4.600710177074965e-06,6.702228087076269e-06,1.126639576860007e-14,1.509896470477073e-08,999.3908912631335,22.962066893794297,18.117476046841524,797802.167135736
